# StartTime = 07/20/2018 01:34:03.0529 PM
Time (sec), Vehicle speed (MPH), Engine RPM (RPM), Absolute throttle position (%), Absolute load value (%)
36.874,70.21494,2634,25.88235,58.03922
36.934,70.21494,2634,25.88235,58.43137
36.996,70.21494,2634,25.88235,58.43137
37.064,70.21494,2634,25.88235,58.43137
37.124,70.21494,2630,25.88235,58.43137
37.184,70.21494,2630,25.88235,57.2549
37.246,70.21494,2630,25.88235,57.2549
37.313,70.21494,2630,25.88235,57.2549
37.373,70.21494,2630,25.88235,58.03922
37.433,70.21494,2630,25.88235,58.03922
37.497,70.21494,2630,25.88235,58.03922
37.563,70.21494,2630,25.88235,57.64706
37.622,70.21494,2630,25.88235,57.64706
37.688,70.21494,2630,25.88235,57.64706
37.747,70.21494,2632,25.88235,57.64706
37.813,70.21494,2632,25.88235,58.03922
37.872,70.21494,2632,25.88235,58.03922
37.936,70.21494,2627,25.88235,58.03922
37.996,70.21494,2627,25.88235,57.2549
38.064,70.21494,2627,25.88235,57.2549
38.124,70.21494,2629,25.88235,57.2549
38.184,70.21494,2629,25.88235,57.2549
38.246,70.21494,2629,25.88235,59.21569
38.31,70.21494,2629,25.88235,59.21569
38.373,70.21494,2629,25.88235,59.21569
38.433,70.21494,2629,25.88235,57.64706
38.496,70.21494,2629,25.88235,57.64706
